XP_054747949	XP_003726530
XP_063971578	XP_003726290
XP_063971706	XP_800831
XP_063971770	XP_030832107
XP_054748045	XP_030847815
XP_054748129	XP_003729373
XP_054748178	XP_030831100
XP_054748235	XP_003728583
XP_054748352	XP_003726137
XP_054748435	XP_030831301
XP_054748574	XP_030831713
XP_054748676	XP_030831340
XP_054748776	XP_030848048
XP_054748855	XP_030830645
XP_054749062	XP_793139
XP_054749110	XP_797822
XP_054749182	XP_030847629
XP_054749231	XP_011667038
XP_054749301	XP_011668383
XP_054749366	XP_011664167
XP_054749415	XP_030847426
XP_054749487	XP_796390
XP_054749537	XP_011670219
XP_054749623	XP_030831094
XP_054749735	XP_011682336
XP_054749825	XP_783676
XP_054750098	XP_030829061
XP_054750459	XP_030829393
XP_054750595	XP_011678495
XP_054750720	XP_030828971
XP_054750771	XP_030855964
XP_054750814	NP_001091920
XP_054750937	XP_011681226
XP_054750991	XP_030828790
XP_054751037	XP_785775
XP_054751089	XP_030828590
XP_054751177	XP_030828326
XP_054751266	XP_782919
XP_054751384	XP_003723843
XP_054751491	XP_001190912
XP_054751557	XP_030853331
XP_054751620	XP_794367
XP_054751687	XP_782926
XP_054751750	XP_003730514
XP_054751801	XP_030856338
XP_054751908	XP_030855909
XP_054751950	XP_030829080
XP_054752001	XP_785190
XP_054752139	XP_001196501
XP_054752216	XP_011667999
XP_054752309	XP_003727956
XP_054752376	XP_003730812
XP_054752444	XP_030855965
XP_054752506	XP_030849958
XP_054752608	XP_030849971
XP_054752672	XP_003725109
XP_054752757	XP_011670285
XP_054752946	XP_030850072
XP_054753129	XP_011682220
XP_054753260	XP_030850410
XP_054753394	XP_011682943
XP_054754027	XP_011683971
XP_054754360	XP_030833053
XP_054754717	XP_030836115
XP_054754769	XP_030836184
XP_054754827	XP_030836596
XP_054754893	XP_030836715
XP_054754952	XP_011662368
XP_054754998	XP_011677583
XP_054755050	XP_030836869
XP_054755244	XP_786754
XP_054755362	XP_030836316
XP_054755604	XP_030832356
XP_054755901	XP_030842289
XP_054755989	XP_798565
XP_054756048	XP_030836713
XP_054756111	XP_030832500
XP_054756264	XP_030833314
XP_054756328	XP_011670236
XP_054756394	XP_030832378
XP_054756464	NP_999797
XP_054756591	XP_030832550
XP_054756647	XP_030832890
XP_054756710	XP_011677594
XP_054756803	XP_030848610
XP_054756919	XP_030849804
XP_054757520	XP_003728428
XP_054757793	XP_011660801
XP_054757943	XP_785518
XP_054758106	XP_030855242
XP_054758239	XP_030854681
XP_054758317	XP_011664857
XP_054758388	XP_787775
XP_054758517	XP_779971
XP_054758774	XP_001187877
XP_054758961	XP_011671753
XP_054759026	XP_787911
XP_054759087	XP_800107
XP_054759620	XP_003725995
XP_054759734	XP_011665881
XP_054759822	XP_030854171
XP_054760125	XP_011668672
XP_054760232	NP_999818
XP_054760625	XP_030833714
XP_054761180	XP_003728614
XP_054761431	XP_030845325
XP_054761693	XP_030845234
XP_054761949	XP_030845157
XP_054762058	XP_030838487
XP_054762194	XP_784791
XP_054762466	XP_785714
XP_054762575	XP_030839806
XP_054762660	XP_030840291
XP_054762728	XP_030838415
XP_054762798	XP_030840372
XP_054762930	XP_784374
XP_054762980	XP_003725283
XP_054763202	XP_011681807
XP_054763558	XP_801964
XP_054763750	XP_003726176
XP_054764020	XP_780396
XP_054764140	XP_011679429
XP_054764239	XP_011667719
XP_054764339	XP_791457
XP_054764411	XP_011672390
XP_054764543	XP_030852727
XP_054764594	XP_030851866
XP_054764776	XP_030852759
XP_054764861	XP_780527
XP_054764931	XP_030852769
XP_054765146	XP_030852180
XP_054765295	XP_030851942
XP_054765519	XP_030841855
XP_054765651	XP_030842124
XP_054765849	XP_030841845
XP_054766018	XP_030841753
XP_054766244	XP_011669757
XP_054766331	XP_030841457
XP_054766441	XP_030841539
XP_054766509	XP_003731272
XP_054766655	XP_011674857
XP_054766720	XP_003726636
XP_054766904	XP_001199883
XP_054767252	XP_030846179
XP_054767359	XP_001181697
XP_054767579	XP_791068
XP_054767728	XP_030829674
XP_054767848	XP_782641
XP_054767933	XP_011682216
XP_054768128	XP_030843367
XP_054768219	XP_030847501
XP_054768415	XP_793816
XP_054768532	XP_030834989
XP_054768595	XP_787053
XP_054768681	NP_999805
XP_054768746	NP_001268680
XP_054768967	XP_030842716
XP_054769117	XP_784873
XP_054769598	XP_030854047
XP_054769758	XP_030853623
XP_054769972	XP_030853443
XP_054770064	XP_030840290
XP_054770137	XP_788102
XP_054770204	XP_030852916
XP_054770273	XP_030853373
XP_054770433	XP_030853198
XP_054770642	XP_003723984
XP_054770708	XP_030838355
XP_054771249	XP_030837992
XP_054771376	XP_779915
XP_054771430	XP_793369
XP_054771701	XP_030837550
XP_054771779	XP_003727918
XP_054771872	XP_030839338
XP_054771978	XP_030838880
XP_054772557	XP_003726534
XP_054772746	XP_799088
XP_054772839	XP_030838566
XP_054772988	XP_030838568
XP_054773772	XP_030835655
XP_054773868	XP_030835261
XP_054773952	XP_030834972
XP_054774215	XP_030835626
XP_054774399	XP_791492
XP_063950939	XP_030831732
XP_063950971	XP_011677645
XP_063951003	XP_030831859
XP_063951099	XP_030831503
XP_063951163	XP_793209
XP_063951195	XP_782109
XP_063951227	XP_794239
XP_063951259	XP_784547
XP_063951323	XP_030831127
XP_063951387	XP_780323
XP_063951451	XP_030831124
XP_063951515	XP_011672963
XP_063951579	XP_800346
XP_063951643	XP_030829600
XP_063951739	XP_780096
XP_063951771	XP_799123
XP_063951803	XP_030831021
XP_063951835	XP_030848186
XP_063951995	XP_011665963
XP_063952027	XP_030827994
XP_063952155	XP_030828409
XP_063952379	XP_030828619
XP_063952443	XP_792877
XP_063952475	XP_789638
XP_063952507	XP_030828698
XP_063952571	XP_030855781
XP_063952667	XP_030856182
XP_063952699	XP_784962
XP_063952731	XP_030856282
XP_063952763	XP_003728103
XP_063952795	XP_030829097
XP_063952827	XP_030828247
XP_063952859	XP_030829459
XP_063952923	XP_030828017
XP_063953051	XP_030853207
XP_063953083	XP_030846601
XP_063953179	XP_030828295
XP_063953211	XP_030830076
XP_063953371	XP_030829302
XP_063953403	XP_783155
XP_063953435	XP_003723352
XP_063953499	XP_786427
XP_063953563	XP_011678927
XP_063953627	XP_030828415
XP_063953691	XP_030828280
XP_063953851	XP_030828431
XP_063953883	XP_030849181
XP_063953915	XP_030855832
XP_063954075	XP_030850122
XP_063954171	XP_030828571
XP_063954267	XP_030851027
XP_063954395	XP_011670673
XP_063954427	XP_785342
XP_063954459	XP_011665368
XP_063954491	XP_030850996
XP_063954523	XP_030828406
XP_063954619	XP_030849976
XP_063954651	XP_781103
XP_063954811	XP_030850591
XP_063954875	XP_030850079
XP_063954971	XP_030828331
XP_063955003	XP_030850327
XP_063955067	XP_011677147
XP_063955131	XP_030836693
XP_063955227	XP_781884
XP_063955291	XP_030836444
XP_063955323	XP_030836971
XP_063955451	XP_003726551
XP_063955515	XP_030833095
XP_063955547	XP_030839048
XP_063955579	XP_003729403
XP_063955611	XP_030836296
XP_063955739	XP_783750
XP_063955835	XP_030829956
XP_063955867	XP_003724907
XP_063955899	XP_003723405
XP_063956091	XP_030832977
XP_063956283	XP_030832676
XP_063956315	XP_030832310
XP_063956507	XP_030848860
XP_063956571	XP_011661809
XP_063956699	XP_030849257
XP_063956763	XP_030849758
XP_063956891	XP_030849334
XP_063956955	XP_030847770
XP_063957019	XP_030849190
XP_063957115	XP_030848521
XP_063957147	XP_030851172
XP_063957179	XP_030829619
XP_063957307	XP_030848614
XP_063957339	XP_011661320
XP_063957467	XP_030854565
XP_063957659	XP_030830641
XP_063957819	XP_788983
XP_063957947	XP_030855152
XP_063957979	XP_011681732
XP_063958043	XP_030854410
XP_063958203	XP_030855251
XP_063958235	NP_001268684
XP_063958267	XP_030855604
XP_063958299	XP_030855156
XP_063958363	XP_798746
XP_063958395	XP_030830224
XP_063958427	XP_011671118
XP_063958491	XP_030829703
XP_063958619	XP_030855329
XP_063958683	XP_011666727
XP_063958715	XP_030854101
XP_063958811	XP_030855671
XP_063958843	XP_787922
XP_063958907	XP_011671483
XP_063958939	XP_030854659
XP_063958971	XP_030855106
XP_063959067	XP_030854972
XP_063959131	XP_030834126
XP_063959291	XP_030834641
XP_063959387	XP_030834549
XP_063959515	XP_030852497
XP_063959707	XP_011675487
XP_063959771	XP_011669388
XP_063959803	XP_011660675
XP_063959835	XP_030834664
XP_063959931	XP_030834245
XP_063960091	XP_030834810
XP_063960155	XP_030845580
XP_063960187	XP_030834794
XP_063960219	XP_011677815
XP_063960347	XP_030833636
XP_063960539	XP_030844748
XP_063960731	XP_030845620
XP_063960827	XP_011660381
XP_063960891	XP_030845341
XP_063960987	XP_030845280
XP_063961051	XP_030838510
XP_063961147	XP_030829377
XP_063961179	XP_030840207
XP_063961339	XP_030840054
XP_063961435	XP_030847286
XP_063961499	XP_030840513
XP_063961531	XP_030840363
XP_063961659	XP_030840726
XP_063961723	XP_030842280
XP_063961755	XP_003730981
XP_063961819	XP_791185
XP_063962011	XP_798345
XP_063962043	XP_030839801
XP_063962107	XP_030840492
XP_063962139	XP_030840413
XP_063962203	XP_011663710
XP_063962235	XP_030847488
XP_063962331	XP_003724319
XP_063962363	XP_030851927
XP_063962395	XP_011664819
XP_063962459	XP_030852065
XP_063962523	XP_003726743
XP_063962555	XP_003724414
XP_063962651	XP_003724322
XP_063962715	XP_003725088
XP_063962811	XP_030852300
XP_063962907	XP_030852686
XP_063963035	XP_030852262
XP_063963387	XP_030841175
XP_063963451	XP_030841630
XP_063963483	XP_011662788
XP_063963515	XP_030841169
XP_063963547	XP_030841609
XP_063963579	XP_030842033
XP_063963675	XP_030847749
XP_063963707	XP_030830897
XP_063963867	XP_003729750
XP_063963899	XP_030841436
XP_063963931	XP_011661642
XP_063963995	XP_030841284
XP_063964027	XP_030841163
XP_063964059	XP_030842146
XP_063964187	XP_003727763
XP_063964251	XP_030845658
XP_063964347	XP_030846519
XP_063964379	XP_003726193
XP_063964539	XP_030846378
XP_063964571	XP_030850575
XP_063964635	XP_030846275
XP_063964667	XP_030846399
XP_063964731	XP_030846620
XP_063964763	XP_030842934
XP_063964795	XP_793957
XP_063964827	XP_030845738
XP_063964955	XP_011667137
XP_063964987	XP_795649
XP_063965019	XP_030846618
XP_063965083	XP_030846369
XP_063965147	XP_030842451
XP_063965179	XP_001192834
XP_063965307	XP_030843002
XP_063965371	XP_030842693
XP_063965531	XP_030842794
XP_063965627	XP_800560
XP_063965691	XP_030843212
XP_063965755	XP_030837422
XP_063965787	XP_030842476
XP_063965819	XP_030843525
XP_063965851	XP_030835187
XP_063965915	XP_030842676
XP_063965979	XP_030853271
XP_063966075	XP_030853205
XP_063966139	XP_030853583
XP_063966171	XP_030853582
XP_063966203	XP_030853704
XP_063966235	XP_030853527
XP_063966299	XP_030852941
XP_063966459	XP_011670345
XP_063966491	XP_030853992
XP_063966555	XP_030853026
XP_063966619	XP_030853655
XP_063966651	XP_003729471
XP_063966747	XP_030854197
XP_063966811	XP_030853057
XP_063966843	XP_030832035
XP_063966875	XP_030846913
XP_063966939	XP_030828524
XP_063967067	XP_003727917
XP_063967099	XP_030837998
XP_063967131	XP_030838085
XP_063967227	XP_030837721
XP_063967259	XP_030837851
XP_063967355	XP_030837926
XP_063967387	XP_011665796
XP_063967419	XP_030837569
XP_063967451	XP_003729054
XP_063967515	XP_030837490
XP_063967675	XP_030837575
XP_063967707	XP_030837916
XP_063967739	XP_011662189
XP_063967771	XP_011678632
XP_063967835	XP_030838803
XP_063967899	XP_030839047
XP_063967963	XP_780900
XP_063968027	XP_030838527
XP_063968059	XP_030839122
XP_063968219	XP_030839004
XP_063968251	XP_030848098
XP_063968475	XP_030849952
XP_063968571	XP_030839591
XP_063968603	XP_030839061
XP_063968635	XP_030838832
XP_063968699	XP_030844668
XP_063968795	XP_030835618
XP_063968859	XP_030835867
XP_063968987	XP_030835227
XP_063969051	XP_030835786
XP_063969115	XP_030835700
XP_063969275	XP_030835799
XP_063969627	XP_003729449
XP_063969755	XP_030843927
XP_063969819	XP_030843865
XP_063969883	XP_030843908
XP_063969947	XP_792979
XP_063970107	XP_030843694
XP_063970203	XP_030836135
XP_063970267	XP_798718
XP_063970363	XP_030836339
XP_063970395	XP_780758
XP_063970459	XP_030836926
XP_063970523	XP_003729615
XP_063970555	XP_030832267
XP_063970587	XP_030836811
XP_063970651	XP_030836089
XP_063970747	XP_792900
XP_063971003	XP_030848246
XP_063971035	XP_030843999
XP_063971067	XP_011662184
XP_063971131	XP_011662417
XP_063971195	XP_030847957
XP_063971291	XP_030831167
XP_063971483	XP_011668317
XP_063971579	XP_030847356
XP_063971611	XP_030847366
XP_063971771	XP_030832105
XP_054748053	XP_011662834
XP_054748130	XP_011660580
XP_054748181	XP_030831103
XP_054748236	XP_797175
XP_054748510	XP_030831328
XP_054748679	XP_003725419
XP_054748777	XP_030848083
XP_054748862	XP_030847978
XP_054748932	XP_030831790
XP_054749063	XP_030827832
XP_054749183	XP_030847628
XP_054749233	XP_797792
XP_054749302	XP_011665981
XP_054749416	XP_030847427
XP_054749491	XP_798031
XP_054749539	XP_030830376
XP_054749827	XP_030828625
XP_054749957	XP_011673662
XP_054750244	NP_999704
XP_054750349	XP_030830135
XP_054750409	XP_030828120
XP_054750596	XP_030828855
XP_054750659	XP_030829249
XP_054750722	XP_030827848
XP_054750773	XP_789232
XP_054750817	XP_030828643
XP_054751040	XP_030827983
XP_054751090	XP_030828591
XP_054751178	XP_030827969
XP_054751222	XP_793573
XP_054751269	NP_001123282
XP_054751337	XP_785357
XP_054751385	XP_782821
XP_054751447	XP_795759
XP_054751493	XP_030856073
XP_054751558	XP_030853339
XP_054751689	XP_030828108
XP_054751751	XP_787565
XP_054751802	XP_030856339
XP_054751848	XP_030829104
XP_054751910	XP_784737
XP_054751951	XP_011665931
XP_054752075	XP_802057
XP_054752140	XP_786991
XP_054752217	XP_011668000
XP_054752311	XP_003727955
XP_054752377	XP_030829241
XP_054752609	XP_030830468
XP_054752677	XP_003724795
XP_054752862	XP_030851114
XP_054753053	XP_030850693
XP_054753130	XP_011682223
XP_054753195	XP_030828644
XP_054753261	XP_030850406
XP_054753334	XP_030851248
XP_054753395	XP_030850605
XP_054753463	XP_030850351
XP_054753932	XP_030828337
XP_054754029	XP_011681940
XP_054754097	XP_030832217
XP_054754153	XP_030836670
XP_054754218	XP_011666483
XP_054754661	XP_780102
XP_054754773	NP_001295590
XP_054754828	XP_789228
XP_054754894	XP_781957
XP_054754953	XP_787466
XP_054755000	XP_030832576
XP_054755054	XP_793902
XP_054755179	XP_003724704
XP_054755610	XP_030832227
XP_054755756	XP_030841919
XP_054755902	XP_781483
XP_054755992	XP_030836431
XP_054756050	XP_792053
XP_054756112	XP_788085
XP_054756268	XP_003731039
XP_054756330	XP_011672004
XP_054756395	XP_781806
XP_054756465	XP_003731449
XP_054756592	XP_030832553
XP_054756712	XP_030832450
XP_054756804	XP_030830675
XP_054757523	XP_797586
XP_054757656	XP_003725114
XP_054757959	XP_030854921
XP_054758107	XP_030855399
XP_054758181	XP_782622
XP_054758242	XP_011662015
XP_054758320	XP_011664855
XP_054758391	XP_788498
XP_054758447	XP_011680120
XP_054758652	XP_030854931
XP_054758842	XP_001199205
XP_054758964	XP_003723582
XP_054759088	XP_030851176
XP_054759293	XP_800647
XP_054759622	XP_030854991
XP_054759735	XP_030854578
XP_054759823	XP_030855009
XP_054759901	XP_003723325
XP_054760234	XP_030833495
XP_054761503	XP_003723482
XP_054761807	XP_030845399
XP_054762197	XP_011679113
XP_054762321	XP_030845107
XP_054762467	XP_003724200
XP_054762577	XP_030839807
XP_054762662	XP_030840292
XP_054762800	XP_781111
XP_054762931	XP_784548
XP_054762981	XP_783329
XP_054763045	XP_030839796
XP_054763308	XP_030840324
XP_054763383	XP_030839860
XP_054763451	XP_030855210
XP_054763559	XP_030847191
XP_054763922	XP_011665623
XP_054764024	XP_796894
XP_054764144	XP_011664387
XP_054764342	XP_030852146
XP_054764415	XP_784517
XP_054764473	XP_030839275
XP_054764547	XP_799788
XP_054764597	XP_030852388
XP_054764781	XP_011683354
XP_054764865	XP_030831200
XP_054765299	XP_003725604
XP_054765520	XP_030840872
XP_054765675	XP_030849519
XP_054765853	XP_030841637
XP_054765935	XP_787202
XP_054766021	XP_011674671
XP_054766114	XP_001199448
XP_054766247	XP_030841829
XP_054766332	XP_030842242
XP_054766386	XP_030842191
XP_054766443	XP_003727666
XP_054766582	XP_011671541
XP_054766656	XP_011682517
XP_054766723	XP_030842211
XP_054766913	XP_030841037
XP_054767360	XP_011678633
XP_054767444	XP_030846997
XP_054767737	XP_030830095
XP_054767850	XP_003727942
XP_054767934	XP_800732
XP_054768042	XP_030846461
XP_054768129	XP_011676257
XP_054768229	XP_011664894
XP_054768416	NP_001116969
XP_054768683	XP_030843461
XP_054768825	XP_030843124
XP_054768968	XP_030842718
XP_054769038	XP_003729772
XP_054769120	XP_030842901
XP_054769375	XP_030853526
XP_054769609	XP_030853084
XP_054769759	XP_795431
XP_054769855	XP_030853216
XP_054769973	XP_030853444
XP_054770138	XP_783509
XP_054770206	XP_030853308
XP_054770280	XP_011681023
XP_054770436	XP_011677026
XP_054770643	XP_030838171
XP_054770709	XP_793951
XP_054770854	XP_011678175
XP_054771138	XP_011667378
XP_054771377	XP_030837419
XP_054771435	XP_797566
XP_054771582	XP_030849509
XP_054771703	XP_030837648
XP_054771984	XP_030845661
XP_054772428	XP_030839379
XP_054772561	XP_030831981
XP_054772992	XP_003726318
XP_054773093	XP_030835354
XP_054773289	XP_011668447
XP_054773424	XP_030830967
XP_054773645	XP_003728087
XP_054773779	XP_030835549
XP_054773869	XP_030835870
XP_054773959	XP_030835761
XP_054774128	XP_011683087
XP_054774314	XP_011666272
XP_054774594	XP_030841189
XP_054774932	XP_030843605
XP_054775235	XP_800559
XP_063950908	XP_003725416
XP_063951004	XP_030830470
XP_063951036	XP_030831715
XP_063951100	XP_030831955
XP_063951164	XP_003728359
XP_063951196	XP_030831455
XP_063951260	XP_030831619
XP_063951516	XP_030831931
XP_063951612	XP_030831630
XP_063951676	XP_030847329
XP_063951900	XP_030848026
XP_063952028	XP_030828540
XP_063952060	XP_030828607
XP_063952124	XP_030829853
XP_063952220	XP_030849906
XP_063952252	XP_799953
XP_063952348	XP_030828974
XP_063952380	XP_783931
XP_063952444	XP_779911
XP_063952508	XP_030828242
XP_063952636	XP_800174
XP_063952700	XP_799982
XP_063952828	XP_030828257
XP_063952892	XP_030827967
XP_063952956	XP_030828461
XP_063953020	XP_030856255
XP_063953084	XP_790895
XP_063953148	XP_011664163
XP_063953212	XP_030829068
XP_063953308	XP_011664250
XP_063953372	XP_030829303
XP_063953404	XP_003724619
XP_063953532	XP_030828592
XP_063953628	XP_030830122
XP_063953692	XP_030828055
XP_063953724	XP_030828455
XP_063953852	XP_011673248
XP_063953948	XP_791913
XP_063954044	XP_011681234
XP_063954076	XP_011661253
XP_063954140	XP_030851677
XP_063954172	XP_783698
XP_063954300	XP_030851012
XP_063954332	XP_003730652
XP_063961727	XP_030830301
XP_063961823	XP_030840709
XP_063961855	XP_003730470
XP_063961887	XP_030840813
XP_063961343	XP_030840037
XP_063961375	XP_030840013
XP_063961503	XP_030840502
XP_063961535	XP_030840353
XP_063961599	XP_030829915
XP_063961183	XP_783814
XP_063961247	XP_011663321
XP_063961279	XP_030839811
XP_063961151	XP_030832108
XP_063960895	XP_030844997
XP_063960991	XP_030845393
XP_063960703	XP_030845218
XP_063960799	XP_030844701
XP_063960607	XP_030845086
XP_063960671	XP_030845543
XP_063956175	XP_030832325
XP_063956239	XP_003727111
XP_063968210	XP_030848163
XP_063968082	XP_030838512
XP_063954460	XP_030830623
XP_063954492	XP_030850994
XP_063954620	XP_030849972
XP_063954812	XP_030851313
XP_063954876	XP_030851115
XP_063954940	XP_030850808
XP_063955100	XP_030852855
XP_063955132	XP_030836695
XP_063955164	XP_780502
XP_063955324	XP_030836965
XP_063955452	XP_030832142
XP_063955580	XP_030836410
XP_063955644	XP_030832789
XP_063955708	XP_001183272
XP_063955772	XP_030832682
XP_063955836	XP_030829591
XP_063955868	XP_003723831
XP_063955900	XP_030832905
XP_063956028	XP_030832795
XP_063956124	XP_030833223
XP_063956156	XP_030832800
XP_063956188	XP_011662558
XP_063956220	XP_011679391
XP_063956412	XP_030836947
XP_063956508	XP_030848862
XP_063956604	XP_003728912
XP_063956636	XP_030849289
XP_063956668	XP_030849135
XP_063956796	XP_030849259
XP_063956828	XP_030849513
XP_063956860	XP_030849173
XP_063957116	XP_030848922
XP_063957148	XP_030849367
XP_063957180	XP_011662462
XP_063957244	XP_030848645
XP_063963935	XP_030847018
XP_063963967	XP_030841396
XP_063963999	XP_030841721
XP_063964063	XP_030842255
XP_063964095	XP_030842188
XP_063964127	XP_030842053
XP_063964191	XP_030846706
XP_063964255	XP_030846588
XP_063964319	XP_030846610
XP_063963391	XP_030841826
XP_063963551	XP_030841506
XP_063963615	XP_787393
XP_063963647	XP_786137
XP_063962751	XP_030852144
XP_063960348	XP_030829940
XP_063960508	XP_030844908
XP_063960636	XP_030830699
XP_063960764	XP_030845587
XP_063960892	XP_030845001
XP_063960924	XP_030844961
XP_063960988	XP_030844684
XP_063961116	XP_011682257
XP_063961180	XP_030840208
XP_063961212	XP_030839885
XP_063961276	XP_783848
XP_063961340	XP_011672755
XP_063961532	XP_785257
XP_063961724	XP_001183453
XP_063961884	XP_030847638
XP_063961916	XP_030856197
XP_063961948	XP_003730710
XP_063961980	XP_030840127
XP_063962012	XP_011665625
XP_063962076	XP_030840769
XP_063962108	XP_030841049
XP_063962172	XP_030839904
XP_063962204	XP_003727792
XP_063962364	XP_030847639
XP_063962460	XP_030852063
XP_063962492	XP_030851551
XP_063962556	XP_030851479
XP_063962620	XP_030852335
XP_063962684	XP_011663043
XP_063962716	XP_030852493
XP_063962748	XP_001199810
XP_063962780	XP_030852719
XP_063962940	XP_030851639
XP_063962972	XP_785800
XP_063963004	XP_030851645
XP_063963068	XP_030852121
XP_063963132	XP_030852603
XP_063963292	XP_030841379
XP_063963324	XP_796437
XP_063963388	XP_003727874
XP_063963420	XP_030841302
XP_063963516	XP_030842329
XP_063963580	XP_030842034
XP_063963644	XP_030841908
XP_063963676	XP_030841353
XP_063963708	XP_030841632
XP_063963740	XP_030842059
XP_063963772	XP_030842081
XP_063963900	XP_030841486
XP_063963932	XP_791639
XP_063963996	XP_030841597
XP_063964028	XP_030841165
XP_063964092	XP_003725184
XP_063964284	XP_780119
XP_063964316	XP_003723487
XP_063964540	XP_003728431
XP_063964604	XP_030840955
XP_063964796	XP_030846213
XP_063964828	XP_030846581
XP_063964860	XP_030845941
XP_063964956	XP_030847402
XP_063964988	XP_030854285
XP_063965116	XP_030842425
XP_063965180	XP_003730022
XP_063965212	XP_030842645
XP_063965244	XP_003727758
XP_054751398	XP_790844
XP_054751503	XP_011678543
XP_054751569	XP_030853225
XP_054751808	XP_784279
XP_054751858	XP_030847959
XP_054751914	XP_786272
XP_054751955	XP_011665935
XP_054752079	XP_030827946
XP_054752226	XP_030828098
XP_054752320	XP_011676098
XP_054752382	XP_782589
XP_054752514	XP_030828451
XP_054752617	XP_030850287
XP_054750413	XP_030855733
XP_054750469	XP_003724609
XP_054750531	XP_030828046
XP_054750728	XP_783122
XP_054750778	XP_011661068
XP_054750824	XP_030828024
XP_063966792	XP_030853317
XP_063966920	XP_030837979
XP_063966952	XP_030847586
XP_063966984	XP_030837328
XP_063966588	XP_030853375
XP_063966620	XP_030853783
XP_063966652	XP_001182643
XP_063966748	XP_030854116
XP_063966780	XP_030835564
XP_063966812	XP_030853270
XP_063966844	XP_030832009
XP_063966876	XP_030837593
XP_063966908	XP_798717
XP_063967132	XP_030838345
XP_063967356	XP_001199529
XP_063967484	XP_011678319
XP_063967516	XP_030837306
XP_063967548	XP_787534
XP_063967580	XP_003731169
XP_063967644	XP_011667710
XP_063967676	XP_030837465
XP_063967708	NP_999798
XP_063967772	XP_030838112
XP_063967804	XP_001188911
XP_063967868	XP_030839330
XP_063967900	XP_030839414
XP_063968060	XP_030847948
XP_063968092	XP_030847954
XP_063968124	XP_030839263
XP_063968284	XP_030838531
XP_063968316	XP_030839550
XP_063968572	XP_011671512
XP_063968860	XP_030835648
XP_063969052	XP_030835884
XP_063969084	XP_800548
XP_063969180	XP_785201
XP_063969212	XP_030834941
XP_063969404	XP_030835647
XP_063969660	XP_001185918
XP_063969724	XP_030843907
XP_063969884	XP_030844432
XP_063969916	XP_011662739
XP_063969980	XP_030844429
XP_063970044	XP_003725769
XP_063970108	XP_030843696
XP_063970300	XP_003724329
XP_063970332	XP_030848122
XP_063970364	XP_030836102
XP_063970428	XP_030831653
XP_063970460	XP_030836608
XP_063970492	XP_794166
XP_063970652	XP_030837077
XP_063970684	XP_800163
XP_063970748	XP_030843803
XP_063970812	XP_030844108
XP_063970908	XP_030828615
XP_063971004	XP_030850788
XP_063971132	XP_030843715
XP_063971228	XP_030846395
XP_063971548	XP_011682626
XP_063971580	XP_011676387
XP_063971612	XP_030847367
XP_063971708	XP_030847065
XP_054748060	XP_011670332
XP_054748183	XP_030831493
XP_054748237	XP_797150
XP_054748302	XP_030831534
XP_054748356	XP_030831135
XP_054748438	XP_787972
XP_054748513	XP_030831397
XP_054748680	XP_784562
XP_054748865	NP_001123280
XP_054748933	XP_781737
XP_054749113	XP_788490
XP_054749184	XP_030847625
XP_054749235	XP_003731439
XP_054749368	XP_030847408
XP_054749417	XP_003729480
XP_054749492	XP_798065
XP_054749541	XP_030847455
XP_054749745	XP_030828004
XP_054749830	XP_030843278
XP_054749959	XP_030853265
XP_054750247	XP_030828882
XP_054750410	XP_030828573
XP_054750462	XP_030829251
XP_054750528	XP_030855804
XP_054750597	XP_003727024
XP_054750725	XP_003730883
XP_054750775	XP_003729332
XP_054750820	XP_781909
XP_054750885	XP_030856351
XP_054750939	XP_030828577
XP_054750996	XP_783897
XP_054751045	XP_030828087
XP_054751135	XP_003724030
XP_054751179	XP_030828797
XP_054751223	XP_781922
XP_054751270	NP_001164286
XP_054751338	XP_030829163
XP_054751390	XP_781168
XP_054751448	XP_030828296
XP_054751559	XP_030830512
XP_054751691	XP_030827835
XP_054751753	XP_011664967
XP_054751803	XP_011682410
XP_054751911	XP_011673826
XP_054752004	XP_030856273
XP_054752076	XP_030828824
XP_054752141	XP_030828124
XP_054752312	XP_030856112
XP_054752448	XP_030830394
XP_054752511	XP_030827853
XP_054752610	XP_011666229
XP_054752678	XP_011662704
XP_054752759	XP_011670284
XP_054752949	XP_003729456
XP_054753196	XP_030828656
XP_054753336	XP_800453
XP_054753464	XP_030850345
XP_054753621	XP_011663478
XP_054754032	XP_799086
XP_054754098	XP_011677596
XP_054754156	XP_001201264
XP_054754365	XP_011666303
XP_054754501	XP_011681783
XP_054754566	XP_030836617
XP_054754663	XP_030836168
XP_054754720	XP_030836122
XP_054754774	XP_030836183
XP_054754829	XP_030836591
XP_054754895	XP_030837059
XP_054754954	XP_796452
XP_054755001	XP_030832473
XP_054755056	XP_011674663
XP_054755122	XP_030836899
XP_054755180	XP_030836698
XP_054755253	XP_030836807
XP_054755374	XP_030836990
XP_054755613	XP_001193049
XP_054755772	XP_001178341
XP_054755993	XP_003725580
XP_054756052	XP_785608
XP_054756117	XP_011660718
XP_054756269	XP_030832605
XP_054756396	XP_030832405
XP_054756466	XP_030833042
XP_054756523	XP_780776
XP_054756593	XP_003727742
XP_054756652	XP_799857
XP_054756713	XP_030832160
XP_054756805	XP_030848599
XP_054757680	XP_797311
XP_054757960	XP_785660
XP_054758108	XP_030855173
XP_054758183	XP_030854169
XP_054758243	XP_030854213
XP_054758321	XP_030854968
XP_054758392	XP_788482
